Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a041D0000058We1QAE,0051D000006P1N1QAK,,V-000403,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwQQAW,,75 kWh,Not Invoiced,,,1,Cream Premium,,Painting,Flash,0031D00000ZCFdaQAH,130,Cash,,59100,,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058We2QAE,0051D000006P1N1QAK,,V-000404,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwRQAW,,75 kWh,Not Invoiced,1,,,White Premium,,,Flint,0031D00000ZCFdbQAH,1000,Cash,,41575,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058We3QAE,0051D000006P1N1QAK,,V-000405,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwSQAW,,100 kWh,Not Invoiced,1,,,Light Premium,,,Flare,0031D00000ZCFdcQAH,4150,Cash,,51300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a041D0000058We4QAE,0051D000006P1N1QAK,,V-000406,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwTQAW,1,100 kWh,Not Invoiced,,,,Black Premium,,Stamping,Flint,0031D00000ZCFddQAH,0,Loan,,49300,1,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058We5QAE,0051D000006P1N1QAK,,V-000407,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwUQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFdeQAH,230,Cash,,55275,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058We6QAE,0051D000006P1N1QAK,,V-000408,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwVQAW,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFdfQAH,1000,Loan,,59875,,,1,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058We7QAE,0051D000006P1N1QAK,,V-000409,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwWQAW,1,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFdgQAH,55,Cash,,58875,,,,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058We8QAE,0051D000006P1N1QAK,,V-000410,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwXQAW,1,100 kWh,Not Invoiced,,,1,White Premium,,,Flare,0031D00000ZCFdhQAH,130,Cash,,58900,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2020
a041D0000058We9QAE,0051D000006P1N1QAK,,V-000411,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwYQAW,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFZbQAP,4150,Cash,,55000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeAQAU,0051D000006P1N1QAK,,V-000412,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwZQAW,,100P kWh,Not Invoiced,,,1,White Premium,,,Flare,0031D00000ZCFZdQAP,230,Cash,,59675,1,,1,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeBQAU,0051D000006P1N1QAK,,V-000413,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwaQAG,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCFZeQAP,4150,Loan,,59500,,,1,,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeCQAU,0051D000006P1N1QAK,,V-000414,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwbQAG,,75 kWh,Not Invoiced,,,,Cream Premium,,,Flint,0031D00000ZCFZgQAP,230,Cash,,40800,1,,1,,Delivery,1,,"19"" Onyx Black Spinners",2020
a041D0000058WeDQAU,0051D000006P1N1QAK,,V-000415,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwcQAG,,100P kWh,Not Invoiced,,,,Cream Premium,,,Flash,0031D00000ZCFZjQAP,4150,Loan,,67075,1,,1,1,Ownership,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeEQAU,0051D000006P1N1QAK,,V-000416,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwdQAG,1,100P kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFZlQAP,1000,Cash,,62800,1,,1,,Delivery,1,,"19"" Onyx Black Spinners",2020
a041D0000058WeFQAU,0051D000006P1N1QAK,,V-000417,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDweQAG,,100P kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFZmQAP,4150,,,,1,,,1,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeGQAU,0051D000006P1N1QAK,,V-000418,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwfQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFZoQAP,130,,,,1,,,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeHQAU,0051D000006P1N1QAK,,V-000419,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwPQAW,1,100 kWh,Not Invoiced,,,1,Black Premium,,Welding,Flare,0031D00000ZCFZqQAP,230,Loan,,56100,,,,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeIQAU,0051D000006P1N1QAK,,V-000420,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwgQAG,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFZrQAP,230,Loan,,60800,1,,1,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeJQAU,0051D000006P1N1QAK,,V-000421,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwhQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Painting,Flash,0031D00000ZCFd1QAH,4150,Loan,,65275,,,1,1,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WeKQAU,0051D000006P1N1QAK,,V-000422,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwiQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFd3QAH,0,Loan,,60600,,,1,,Purchase,1,,"19"" Silver Wheels",2020
a041D0000058WeLQAU,0051D000006P1N1QAK,,V-000423,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwjQAG,1,75 kWh,Not Invoiced,,,,Black Premium,,Delivered,Flint,0031D00000ZCFd5QAH,230,Loan,,41500,,,,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeMQAU,0051D000006P1N1QAK,,V-000424,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwkQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFd7QAH,1000,Cash,,53000,,,1,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeNQAU,0051D000006P1N1QAK,,V-000425,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwlQAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFd9QAH,4150,,,,,,,1,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeOQAU,0051D000006P1N1QAK,,V-000426,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwmQAG,1,100P kWh,Not Invoiced,,,,Cream Premium,,Stamping,Flare,0031D00000ZCFdBQAX,4150,Cash,,61300,1,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WePQAU,0051D000006P1N1QAK,,V-000427,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwnQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flash,0031D00000ZCFdDQAX,0,Cash,,61500,,,,,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeQQAU,0051D000006P1N1QAK,,V-000428,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwoQAG,1,100 kWh,Not Invoiced,,,1,White Premium,,,Flare,0031D00000ZCFdFQAX,1000,Cash,,58175,1,,,1,Delivery,,,"19"" Onyx Black Spinners",2020
a041D0000058WeRQAU,0051D000006P1N1QAK,,V-000429,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwpQAG,1,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFdkQAH,230,Cash,,56575,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeSQAU,0051D000006P1N1QAK,,V-000430,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwqQAG,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flash,0031D00000ZCFdmQAH,1000,Loan,,69300,1,,1,,Delivery,,,"19"" Silver Wheels",2020
a041D0000058WeTQAU,0051D000006P1N1QAK,,V-000431,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwrQAG,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFdpQAH,130,Loan,,54675,1,,,1,Delivery,1,,"19"" Onyx Black Spinners",2020
a041D0000058WeUQAU,0051D000006P1N1QAK,,V-000432,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwsQAG,1,75 kWh,Not Invoiced,1,,,Light Premium,,,Flash,0031D00000ZCFa3QAH,55,Cash,,64500,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeVQAU,0051D000006P1N1QAK,,V-000433,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwtQAG,,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCFa4QAH,4150,Loan,,46100,,,1,,Ownership,,,"19"" Onyx Black Spinners",2020
a041D0000058WeWQAU,0051D000006P1N1QAK,,V-000434,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwuQAG,1,75 kWh,Not Invoiced,,,,Cream Premium,,Stamping,Flare,0031D00000ZCFa5QAH,1000,Loan,,53575,1,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeXQAU,0051D000006P1N1QAK,,V-000435,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwvQAG,,100 kWh,Not Invoiced,,,1,Light Premium,,Delivered,Flash,0031D00000ZCFa6QAH,230,Loan,,62400,1,,,,Manufacturing,,,"19"" Silver Wheels",2020
a041D0000058WeYQAU,0051D000006P1N1QAK,,V-000436,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwwQAG,,75 kWh,Not Invoiced,,,1,Black Textile,,,Flare,0031D00000ZCFa7QAH,230,Loan,,49100,,,1,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeZQAU,0051D000006P1N1QAK,,V-000437,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwxQAG,,100 kWh,Not Invoiced,,,1,White Premium,,,Flare,0031D00000ZCFa8QAH,230,Cash,,53175,1,,,1,Purchase,,,"19"" Silver Wheels",2020
a041D0000058WeaQAE,0051D000006P1N1QAK,,V-000438,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwyQAG,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFa9QAH,0,Loan,,63175,1,,1,1,Ownership,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WebQAE,0051D000006P1N1QAK,,V-000439,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDwzQAG,1,75 kWh,Not Invoiced,,,,Light Premium,,Shipping,Flare,0031D00000ZCFaAQAX,1000,Loan,,52275,,,,1,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a041D0000058WecQAE,0051D000006P1N1QAK,,V-000440,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx1QAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFaBQAX,4150,Cash,,68900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WedQAE,0051D000006P1N1QAK,,V-000441,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx2QAG,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFaCQAX,0,Loan,,64675,1,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeeQAE,0051D000006P1N1QAK,,V-000442,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx3QAG,,100 kWh,Not Invoiced,,,1,Black Textile,,Painting,Flare,0031D00000ZCFaDQAX,4150,Loan,,55600,,,1,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WefQAE,0051D000006P1N1QAK,,V-000443,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx4QAG,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCFaEQAX,4150,,,,,,,1,Evaluation,,,"19"" Silver Wheels",2020
a041D0000058WegQAE,0051D000006P1N1QAK,,V-000444,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx5QAG,1,75 kWh,Not Invoiced,,,,Black Premium,,Welding,Flare,0031D00000ZCFaFQAX,55,Cash,,52075,1,,,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WehQAE,0051D000006P1N1QAK,,V-000445,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx6QAG,,100 kWh,Not Invoiced,1,,,Black Premium,,,Flare,0031D00000ZCFaGQAX,4150,Cash,,50775,,,,1,Purchase,,,"19"" Onyx Black Spinners",2020
a041D0000058WeiQAE,0051D000006P1N1QAK,,V-000446,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx7QAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flash,0031D00000ZCFaHQAX,230,Loan,,62800,1,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WejQAE,0051D000006P1N1QAK,,V-000447,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx8QAG,1,100P kWh,Not Invoiced,,,1,Black Textile,,,Flash,0031D00000ZCFaIQAX,130,Loan,,70175,1,,,1,Delivery,,,"19"" Silver Wheels",2020
a041D0000058WekQAE,0051D000006P1N1QAK,,V-000448,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx9QAG,,100 kWh,Not Invoiced,,,,White Premium,,Backlog,Flint,0031D00000ZCFaJQAX,1000,Cash,,42275,,,,1,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WelQAE,0051D000006P1N1QAK,,V-000449,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxAQAW,1,75 kWh,Not Invoiced,,,,Cream Premium,,Welding,Flash,0031D00000ZCFaKQAX,4150,Cash,,65275,,,1,1,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a041D0000058WemQAE,0051D000006P1N1QAK,,V-000450,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxBQAW,1,100P kWh,Not Invoiced,,,,Black Textile,,,Flash,0031D00000ZCFaLQAX,4150,Loan,,71300,1,,1,,Delivery,,,"19"" Silver Wheels",2020
a041D0000058WenQAE,0051D000006P1N1QAK,,V-000451,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxCQAW,,75 kWh,Not Invoiced,,,,Cream Premium,,,Flash,0031D00000ZCFgrQAH,130,,,,,,1,1,Evaluation,1,,"19"" Silver Wheels",2020
a041D0000058WeoQAE,0051D000006P1N1QAK,,V-000452,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDx0QAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCFgsQAH,1000,Cash,,52675,1,,1,1,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WepQAE,0051D000006P1N1QAK,,V-000453,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxDQAW,,100 kWh,Not Invoiced,,,1,Black Textile,,,Flare,0031D00000ZCFgtQAH,130,Cash,,52600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WeqQAE,0051D000006P1N1QAK,,V-000454,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxEQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,Backlog,Flare,0031D00000ZCFguQAH,1000,Loan,,59600,,,,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a041D0000058WerQAE,0051D000006P1N1QAK,,V-000455,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxFQAW,,100 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFgvQAH,130,Cash,,53900,1,,,,Ownership,1,,"19"" Onyx Black Spinners",2020
a041D0000058WesQAE,0051D000006P1N1QAK,,V-000456,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:35.000+0000,,2021-03-17T16:48:36.000+0000,2021-03-17T16:48:36.000+0000,0011D00000pVDxGQAW,1,75 kWh,Not Invoiced,1,,,Black Premium,,,Flash,0031D00000ZCFZIQA5,4150,Cash,,63775,,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2020
